setting,start,trading_start,end,initial_cash,execution_mode,roundtrip_cost_bp,max_participation,annual_return,cagr,sharpe,max_drawdown,total_return,final_value,orders,partial_or_failed_rate,failed_rate,capacity_limited_rate,lot_residual_rate,no_minute_data_rate,no_turnover_rate,limit_block_rate,avg_slippage_bp,avg_participation,avg_abs_exposure_gap
WideA,2025-10-01,2026-01-02,2026-06-25,3000000.0,t2_open_0935,20.0,0.1,0.387666541651126,0.39709505880257767,1.1894135963117733,-0.14579783079190978,0.15409004718937624,3453763.0389960487,555.0,0.7513513513513513,0.21441441441441442,0.15495495495495495,0.3855855855855856,0.025225225225225224,0.15315315315315314,0.0018018018018018018,13.510321100917432,0.0331456009721512,0.13130269137010078
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,open_0935,5.0,0.1,0.7013377178317902,0.9155506719753028,2.197390751607397,-0.15375511825643473,0.3212438860191482,6702233.858309964,566.0,0.7915194346289752,0.23674911660777384,0.23498233215547704,0.32685512367491165,0.024734982332155476,0.15724381625441697,0.0017667844522968198,12.831018518518519,0.04311578325270552,0.14809249378780961
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,open_0935,7.0,0.1,0.7011614959558522,0.9152122427550076,2.196818574163424,-0.15377565622485867,0.3211438394182742,6701726.354946745,566.0,0.8003533568904594,0.2314487632508834,0.23498233215547704,0.3303886925795053,0.024734982332155476,0.15724381625441697,0.0017667844522968198,13.151724137931035,0.04281691663734602,0.14808706901470006
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,open_0935,10.0,0.1,0.7008416939651823,0.9146009691309109,2.195812856268714,-0.15381279098614398,0.3209631088248246,6700809.5683371965,566.0,0.8003533568904594,0.24028268551236748,0.23498233215547704,0.33568904593639576,0.024734982332155476,0.15724381625441697,0.0017667844522968198,13.522093023255813,0.043314733289341815,0.1481194237578278
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,open_0935,15.0,0.1,0.6997462897639009,0.9125141690099203,2.192431219475342,-0.15391874343706935,0.3203458720646617,6697678.530111527,567.0,0.8059964726631393,0.23985890652557318,0.2345679012345679,0.3386243386243386,0.024691358024691357,0.15696649029982362,0.001763668430335097,14.194895591647331,0.04320700681845505,0.14809047470581815
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,open_0935,20.0,0.1,0.6978616771204524,0.9089365486295735,2.1866990820382712,-0.15409745851892698,0.3192867822211214,6692306.11712746,566.0,0.7879858657243817,0.24028268551236748,0.23498233215547704,0.3215547703180212,0.024734982332155476,0.15724381625441697,0.0017667844522968198,15.037209302325582,0.04329356614326863,0.1480901379495425
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,5.0,0.1,0.777368226511107,1.0686772771422763,2.462996151623353,-0.13285008845312984,0.3655163053232795,6913489.920838714,529.0,0.6143667296786389,0.2665406427221172,0.003780718336483932,0.3440453686200378,0.026465028355387523,0.16446124763705103,0.001890359168241966,2.6829896907216493,0.00392630631402985,0.09193770354035417
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,7.0,0.1,0.7687744918986479,1.0509868160853029,2.4353470852541115,-0.1333210398047715,0.36049945548793083,6887401.348488644,528.0,0.6079545454545454,0.2708333333333333,0.003787878787878788,0.3314393939393939,0.026515151515151516,0.16477272727272727,0.001893939393939394,3.5142857142857142,0.003946861641954722,0.09192502628086197
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,10.0,0.1,0.7560453721698004,1.0250718371507017,2.394553917111363,-0.13401421747725417,0.35310536044849306,6848940.209998288,528.0,0.6212121212121212,0.26515151515151514,0.003787878787878788,0.3503787878787879,0.026515151515151516,0.16477272727272727,0.001893939393939394,4.75,0.003901835042358947,0.091897480771895
WideA,2025-10-01,2026-01-02,2026-06-25,5000000.0,vwap_0935_1030,15.0,0.1,0.7332807261351589,0.9794994261377139,2.321196962149691,-0.13527560213717982,0.33997027056228424,6780759.975636239,527.0,0.603415559772296,0.27514231499051234,0.003795066413662239,0.3225806451612903,0.026565464895635674,0.1650853889943074,0.0018975332068311196,6.795811518324608,0.003940876839365834,0.0919302426365962
